"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","wt1 Area","wt3 Area","wt2 Area","php1 Area","php3 Area","php2 Area","Sample Profile (Ratio)","WT Area","PHP Area","Group Profile (Ratio)","Avg. Mass","Description"
3100,true,"Q5XIP2|Q5XIP2_RAT",3.57,2.78,1,1,"",709505.1,966659.5,920497.06,936672.5,635870.56,722260.2,1.00:1.36:1.30:1.32:0.90:1.02,865553.9,764934.44,1.00:0.88,44893,"GPI-anchor transamidase OS=Rattus norvegicus OX=10116 GN=Pigk PE=1 SV=1"
916,true,"P48450|LSS_RAT",17.02,17.60,11,11,"Carbamidomethylation",5282637.5,5137915.5,5580905.0,4618935.5,3652863.5,3905322.8,1.00:0.97:1.06:0.87:0.69:0.74,5333819.0,4059040.5,1.00:0.76,83301,"Lanosterol synthase OS=Rattus norvegicus OX=10116 GN=Lss PE=1 SV=2"
2577,true,"G3V928|LRP1_RAT",1.74,1.21,3,3,"Carbamidomethylation",362817.75,824238.6,265372.9,348196.97,525774.94,249431.12,1.00:2.27:0.73:0.96:1.45:0.69,484143.1,413994.47,1.00:0.86,504889,"Prolow-density lipoprotein receptor-related protein 1 OS=Rattus norvegicus OX=10116 GN=Lrp1 PE=1 SV=1"
3886,true,"Q8K585|HMGA1_RAT",1.28,23.36,1,1,"",2.1064282E7,2.6614574E7,2.6709584E7,2.389152E7,2.3448422E7,2.4592946E7,1.00:1.26:1.27:1.13:1.11:1.17,2.4796146E7,2.397763E7,1.00:0.97,11706,"High mobility group protein HMG-I/HMG-Y OS=Rattus norvegicus OX=10116 GN=Hmga1 PE=1 SV=3"
3510,true,"A0A0G2JT46|A0A0G2JT46_RAT",0.23,2.10,1,1,"Carbamidomethylation",40429.465,169893.89,209643.95,100058.6,99330.41,129924.81,1.00:4.20:5.19:2.47:2.46:3.21,139989.11,109771.27,1.00:0.78,61223,"Zinc finger protein 82 OS=Rattus norvegicus OX=10116 GN=Zfp82 PE=4 SV=1"
3079,true,"Q6AXN4|NDC1_RAT",9.36,4.01,1,1,"Carbamidomethylation",0.0,725894.56,556101.1,963659.75,745174.44,1020418.4,-:64.00:64.00:64.00:64.00:64.00,640997.9,909750.9,1.00:1.42,75713,"Nucleoporin NDC1 OS=Rattus norvegicus OX=10116 GN=Ndc1 PE=1 SV=1"
3818,true,"F1LTW9|F1LTW9_RAT",0.89,1.59,1,1,"",1858408.0,1127277.1,876499.56,1728897.1,904814.94,1463107.6,1.00:0.61:0.47:0.93:0.49:0.79,1287394.9,1365606.5,1.00:1.06,92440,"EFR3 homolog B OS=Rattus norvegicus OX=10116 GN=Efr3b PE=1 SV=2"
4274,true,"M0R9I1|M0R9I1_RAT",7.19,4.01,1,1,"",0.0,142922.45,0.0,0.0,267223.2,302798.72,-:64.00:-:-:64.00:64.00,142922.45,285010.94,1.00:1.99,34157,"Centromere protein O OS=Rattus norvegicus OX=10116 GN=Cenpo PE=3 SV=1"
2126,true,"E9PSQ0|E9PSQ0_RAT",15.07,1.18,5,2,"Phosphorylation (STY)",3475168.5,3393530.0,3437735.2,2593552.2,2890886.2,3138539.5,1.00:0.98:0.99:0.75:0.83:0.90,3435478.0,2874326.0,1.00:0.84,276257,"Acetyl-CoA carboxylase OS=Rattus norvegicus OX=10116 GN=Acacb PE=1 SV=2"
3962,true,"A0A0G2KAI2|A0A0G2KAI2_RAT",0.14,0.93,1,1,"Acetylation (K)",328851.34,267885.94,277264.84,299520.1,378499.6,220226.67,1.00:0.81:0.84:0.91:1.15:0.67,291334.03,299415.44,1.00:1.03,118206,"PHD finger protein 2 OS=Rattus norvegicus OX=10116 GN=Phf2 PE=1 SV=1"
1600,true,"Q6AYA5|T106B_RAT",45.85,32.36,6,6,"Carbamidomethylation",1806188.9,1654862.2,1737479.2,4063701.8,3748154.0,4094030.0,1.00:0.92:0.96:2.25:2.08:2.27,1732843.5,3968628.5,1.00:2.29,31152,"Transmembrane protein 106B OS=Rattus norvegicus OX=10116 GN=Tmem106b PE=1 SV=1"
4544,true,"B5DF45|TRAF6_RAT",10.55,3.58,1,1,"Acetylation (K); Carbamidomethylation",0.0,0.0,92526.29,267448.7,211091.0,233827.22,-:-:64.00:64.00:64.00:64.00,92526.29,237455.64,1.00:2.57,60253,"TNF receptor-associated factor 6 OS=Rattus norvegicus OX=10116 GN=Traf6 PE=2 SV=1"
259,false,"D3ZYM6|D3ZYM6_RAT",19.90,1.59,1,1,"",1.04775112E8,8.5607288E7,8.4450624E7,6.7924144E7,6.4799352E7,6.2289412E7,1.00:0.82:0.81:0.65:0.62:0.59,9.1611008E7,6.5004304E7,1.00:0.71,51813,"Calreticulin OS=Rattus norvegicus OX=10116 GN=Calr4 PE=1 SV=2"
1490,true,"P83953|IMA5_RAT",5.97,19.89,8,5,"Carbamidomethylation",1.1068852E7,1.4291002E7,1.38736E7,1.4057022E7,1.5234727E7,1.4355425E7,1.00:1.29:1.25:1.27:1.38:1.30,1.3077817E7,1.4549057E7,1.00:1.11,60137,"Importin subunit alpha-5 OS=Rattus norvegicus OX=10116 GN=Kpna1 PE=1 SV=1"
4535,true,"D3ZXX4|D3ZXX4_RAT",2.99,0.95,1,1,"Carbamidomethylation",3407192.0,3658143.0,3436161.0,3348018.8,3579974.8,3325837.2,1.00:1.07:1.01:0.98:1.05:0.98,3500498.8,3417943.5,1.00:0.98,98715,"Janus kinase and microtubule-interacting protein 3 OS=Rattus norvegicus OX=10116 GN=Jakmip3 PE=1 SV=1"
4095,true,"Q6AYN9|CC181_RAT",16.54,1.96,1,1,"",1302181.4,1374414.4,1297692.8,1131552.1,1140914.1,966681.1,1.00:1.06:1.00:0.87:0.88:0.74,1324762.9,1079715.8,1.00:0.82,59291,"Coiled-coil domain-containing protein 181 OS=Rattus norvegicus OX=10116 GN=Ccdc181 PE=2 SV=1"
4487,true,"Q4V7C9|NKAP_RAT",0.07,6.99,1,1,"",933972.3,1367910.9,1164239.1,1113222.5,1120573.2,1201561.2,1.00:1.46:1.25:1.19:1.20:1.29,1155374.1,1145119.0,1.00:0.99,47267,"NF-kappa-B-activating protein OS=Rattus norvegicus OX=10116 GN=Nkap PE=1 SV=1"
3543,true,"D3ZWT2|D3ZWT2_RAT",8.86,6.11,1,1,"",178084.52,2353886.0,2530342.5,61873.613,35934.18,521320.25,1.00:13.22:14.21:0.35:0.20:2.93,1687437.6,206376.02,1.00:0.12,30112,"Fat storage-inducing transmembrane protein 2 OS=Rattus norvegicus OX=10116 GN=Fitm2 PE=1 SV=1"
1175,true,"Q4QQT4|2AAB_RAT",19.07,5.66,10,3,"Acetylation (K)",5454262.0,4075909.5,4499828.5,2851638.2,2533325.2,3249086.0,1.00:0.75:0.83:0.52:0.46:0.60,4769689.0,2878016.5,1.00:0.60,66006,"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Rattus norvegicus OX=10116 GN=Ppp2r1b PE=2 SV=1"
1404,false,"D3ZSF2|D3ZSF2_RAT",13.62,15.86,3,3,"",1.5710095E7,1.5004671E7,1.4294231E7,1.3891848E7,1.1677346E7,1.2597068E7,1.00:0.96:0.91:0.88:0.74:0.80,1.5002999E7,1.2722087E7,1.00:0.85,16919,"Similar to 60S ribosomal protein L26 (Silica-induced gene 20 protein) (SIG-20) OS=Rattus norvegicus OX=10116 GN=LOC688981 PE=3 SV=1"
3870,true,"D3ZHV3|D3ZHV3_RAT",36.75,19.67,1,1,"Carbamidomethylation",92748.305,134540.34,102129.4,626037.25,502591.88,573575.1,1.00:1.45:1.10:6.75:5.42:6.18,109806.016,567401.44,1.00:5.17,6099,"Metallothionein OS=Rattus norvegicus OX=10116 GN=Mt1m PE=3 SV=1"
243,true,"D4ABT8|D4ABT8_RAT",3.46,40.67,24,24,"Carbamidomethylation; Phosphorylation (STY)",4.1513716E7,2.8906882E7,2.9797696E7,3.5731728E7,4.3189428E7,3.298199E7,1.00:0.70:0.72:0.86:1.04:0.79,3.3406098E7,3.7301048E7,1.00:1.12,84859,"Heterogeneous nuclear ribonucleoprotein U-like 2 OS=Rattus norvegicus OX=10116 GN=Hnrnpul2 PE=1 SV=1"
2508,true,"Q9ESS6|BCAM_RAT",21.16,10.74,4,4,"Carbamidomethylation",4764454.0,4137242.8,4493084.5,3411645.8,3511219.5,3684820.2,1.00:0.87:0.94:0.72:0.74:0.77,4464927.0,3592978.5,1.00:0.80,67512,"Basal cell adhesion molecule OS=Rattus norvegicus OX=10116 GN=Bcam PE=2 SV=1"
1166,true,"Q91Y78|UCHL3_RAT",26.75,57.39,10,10,"Carbamidomethylation",3.4933396E7,3.5817268E7,3.7743064E7,3.0584672E7,2.9439208E7,3.0409522E7,1.00:1.03:1.08:0.88:0.84:0.87,3.6164576E7,3.0144466E7,1.00:0.83,26124,"Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Rattus norvegicus OX=10116 GN=Uchl3 PE=1 SV=1"
4541,true,"D3ZXY2|D3ZXY2_RAT",3.57,1.48,1,1,"",173303.06,193417.67,272143.53,204307.22,136737.44,200806.06,1.00:1.12:1.57:1.18:0.79:1.16,212954.75,180616.9,1.00:0.85,128251,"PDZ domain containing 8 (Predicted) OS=Rattus norvegicus OX=10116 GN=Pdzd8 PE=1 SV=1"
1958,true,"D4A1W5|D4A1W5_RAT",10.24,12.05,6,2,"",1307086.9,1215213.0,787988.2,1529703.2,1777912.5,1414497.4,1.00:0.93:0.60:1.17:1.36:1.08,1103429.4,1574037.8,1.00:1.43,40351,"RCG48334, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Rbm4 PE=1 SV=2"
2904,true,"F1M5N7|KI21B_RAT",0.81,1.53,3,2,"",621534.6,741975.06,2293213.0,1692675.2,514896.47,1804612.1,1.00:1.19:3.69:2.72:0.83:2.90,1218907.5,1337394.6,1.00:1.10,182563,"Kinesin-like protein KIF21B OS=Rattus norvegicus OX=10116 GN=Kif21b PE=1 SV=2"
451,true,"D3ZH41|D3ZH41_RAT",4.45,59.20,16,16,"Phosphorylation (STY)",2.7646882E7,5.733222E7,4.8399192E7,4.9799696E7,5.4280348E7,5.6910984E7,1.00:2.07:1.75:1.80:1.96:2.06,4.4459428E7,5.3663676E7,1.00:1.21,36316,"Cytoskeleton-associated protein 4 OS=Rattus norvegicus OX=10116 GN=Ckap4 PE=1 SV=2"
628,true,"O08618|KPRB_RAT",0.09,61.25,15,14,"Acetylation (K); Carbamidomethylation; Phosphorylation (STY)",1.4040368E7,1.8699466E7,1.5526389E7,1.5728668E7,1.2574982E7,2.032298E7,1.00:1.33:1.11:1.12:0.90:1.45,1.6088741E7,1.6208877E7,1.00:1.01,40867,"Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Rattus norvegicus OX=10116 GN=Prpsap2 PE=1 SV=1"
637,true,"O35824|DNJA2_RAT",18.74,54.85,16,16,"Carbamidomethylation",3.5199668E7,3.7708352E7,3.8838188E7,4.68827E7,4.4121744E7,4.2303492E7,1.00:1.07:1.10:1.33:1.25:1.20,3.7248736E7,4.4435976E7,1.00:1.19,45766,"DnaJ homolog subfamily A member 2 OS=Rattus norvegicus OX=10116 GN=Dnaja2 PE=1 SV=1"
2673,true,"D3ZI68|D3ZI68_RAT",15.48,9.82,3,3,"",2863431.5,2353093.5,3087267.2,3652278.0,3672511.2,3537214.2,1.00:0.82:1.08:1.28:1.28:1.24,2767930.8,3620667.8,1.00:1.31,55416,"Pre-mRNA-processing factor 31 OS=Rattus norvegicus OX=10116 GN=Prpf31 PE=1 SV=1"
659,true,"A0A0G2JYI0|A0A0G2JYI0_RAT",10.82,8.34,16,16,"Carbamidomethylation",6894770.0,6781699.0,5532382.0,7318293.0,8280173.0,7447814.5,1.00:0.98:0.80:1.06:1.20:1.08,6402950.5,7682093.5,1.00:1.20,309457,"LPS-responsive beige-like anchor protein OS=Rattus norvegicus OX=10116 GN=Lrba PE=1 SV=1"
1858,true,"Q5RJN0|Q5RJN0_RAT",1.50,43.12,6,6,"Carbamidomethylation",9120614.0,6846140.5,7589284.0,8756266.0,7743313.5,7815432.0,1.00:0.75:0.83:0.96:0.85:0.86,7852013.0,8131060.5,1.00:1.04,23945,"Complex I-20kD OS=Rattus norvegicus OX=10116 GN=Ndufs7 PE=1 SV=1"
4210,true,"B0BNB1|B0BNB1_RAT",5.96,7.45,1,1,"",645383.25,764960.8,361280.8,824610.44,644817.25,906496.06,1.00:1.19:0.56:1.28:1.00:1.40,590541.6,791974.56,1.00:1.34,21037,"COMM domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Commd1 PE=1 SV=1"
1392,true,"Q99ML5|PCYOX_RAT",19.20,27.18,8,8,"Carbamidomethylation",8648185.0,8517869.0,9757512.0,1.0823206E7,1.0722636E7,1.1301033E7,1.00:0.98:1.13:1.25:1.24:1.31,8974522.0,1.0948958E7,1.00:1.22,56288,"Prenylcysteine oxidase OS=Rattus norvegicus OX=10116 GN=Pcyox1 PE=1 SV=1"
3560,true,"O08617|PTPRR_RAT",9.63,1.98,1,1,"Carbamidomethylation",206440.7,0.0,0.0,287119.1,213643.22,285053.62,1.00:0.00:0.00:1.39:1.03:1.38,206440.7,261938.64,1.00:1.27,73907,"Receptor-type tyrosine-protein phosphatase R OS=Rattus norvegicus OX=10116 GN=Ptprr PE=1 SV=2"
282,true,"P28023|DCTN1_RAT",6.42,27.11,24,24,"Carbamidomethylation",1.299771E7,1.2383537E7,1.1794347E7,1.1730693E7,1.227387E7,1.081294E7,1.00:0.95:0.91:0.90:0.94:0.83,1.2391864E7,1.1605835E7,1.00:0.94,141930,"Dynactin subunit 1 OS=Rattus norvegicus OX=10116 GN=Dctn1 PE=1 SV=2"
816,false,"Q920J3|CORO6_RAT",2.37,2.33,1,1,"Carbamidomethylation",2492956.2,2020311.5,2966308.0,3003803.0,1214348.5,2408207.5,1.00:0.81:1.19:1.20:0.49:0.97,2493192.0,2208786.2,1.00:0.89,52948,"Coronin-6 OS=Rattus norvegicus OX=10116 GN=Coro6 PE=2 SV=2"
1422,true,"A0A0H2UI38|A0A0H2UI38_RAT",0.41,42.68,8,8,"",9.1906608E7,1.04038192E8,1.019266E8,9.8418904E7,9.8212872E7,9.943548E7,1.00:1.13:1.11:1.07:1.07:1.08,9.9290464E7,9.8689088E7,1.00:0.99,17369,"40S ribosomal protein S19 OS=Rattus norvegicus OX=10116 GN=Rps19l2 PE=3 SV=1"
4496,true,"D3ZIG8|D3ZIG8_RAT",5.34,0.49,1,1,"Phosphorylation (STY)",416279.22,370715.6,348435.25,369972.22,326752.38,353137.94,1.00:0.89:0.84:0.89:0.78:0.85,378476.7,349954.2,1.00:0.92,159767,"Family with sequence similarity 193, member A OS=Rattus norvegicus OX=10116 GN=Fam193a PE=1 SV=3"
4341,true,"F1M5Q4|F1M5Q4_RAT",0.24,0.35,1,1,"",1.4368764E7,1.1163449E7,9768853.0,1.0604485E7,1.3318756E7,1.0772749E7,1.00:0.78:0.68:0.74:0.93:0.75,1.1767022E7,1.156533E7,1.00:0.98,279541,"Fibrillin 2 OS=Rattus norvegicus OX=10116 GN=Fbn2 PE=3 SV=3"
104,true,"O88761|PSMD1_RAT",9.44,61.18,39,39,"Carbamidomethylation",5.301368E7,4.9385336E7,4.9623708E7,5.3004224E7,5.263056E7,5.376004E7,1.00:0.93:0.94:1.00:0.99:1.01,5.067424E7,5.3131608E7,1.00:1.05,105748,"26S proteasome non-ATPase regulatory subunit 1 OS=Rattus norvegicus OX=10116 GN=Psmd1 PE=1 SV=1"
3157,true,"F1M8E7|F1M8E7_RAT",30.02,7.28,2,2,"Carbamidomethylation",1320936.9,1217436.0,1490552.5,588254.75,422902.94,440995.7,1.00:0.92:1.13:0.45:0.32:0.33,1342975.1,484051.12,1.00:0.36,50088,"Protein tyrosine phosphatase, non-receptor type 18 OS=Rattus norvegicus OX=10116 GN=Ptpn18 PE=1 SV=3"
1919,true,"P53042|PPP5_RAT",10.62,19.84,6,6,"Carbamidomethylation",5791446.0,6689563.0,6048890.0,5220829.0,4761357.0,5806031.5,1.00:1.16:1.04:0.90:0.82:1.00,6176633.0,5262739.0,1.00:0.85,56917,"Serine/threonine-protein phosphatase 5 OS=Rattus norvegicus OX=10116 GN=Ppp5c PE=1 SV=1"
2530,true,"P83883|RL36A_RAT",2.82,20.75,4,4,"Carbamidomethylation",2.9579712E7,3.1507668E7,3.773526E7,3.5847532E7,2.0964602E7,3.2107748E7,1.00:1.07:1.28:1.21:0.71:1.09,3.2940878E7,2.963996E7,1.00:0.90,12441,"60S ribosomal protein L36a OS=Rattus norvegicus OX=10116 GN=Rpl36a PE=1 SV=2"
3820,true,"D3ZQG6|TRIM2_RAT",16.75,2.15,1,1,"",414158.22,354157.94,307387.47,174073.34,56319.01,109127.82,1.00:0.86:0.74:0.42:0.14:0.26,358567.88,113173.39,1.00:0.32,81427,"Tripartite motif-containing protein 2 OS=Rattus norvegicus OX=10116 GN=Trim2 PE=1 SV=2"
3522,true,"Q8K4K5|L2GL1_RAT",23.28,1.16,1,1,"",0.0,165305.5,142891.38,299147.72,261690.1,266618.16,-:64.00:64.00:64.00:64.00:64.00,154098.44,275818.66,1.00:1.79,112495,"Lethal(2) giant larvae protein homolog 1 OS=Rattus norvegicus OX=10116 GN=Llgl1 PE=1 SV=1"
4349,true,"D4ABS5|D4ABS5_RAT",17.66,15.25,1,1,"Carbamidomethylation",506735.62,468846.66,443513.28,633538.56,911595.5,704844.4,1.00:0.93:0.88:1.25:1.80:1.39,473031.84,749992.8,1.00:1.59,13748,"PITH domain-containing 1 OS=Rattus norvegicus OX=10116 GN=Pithd1 PE=1 SV=2"
3003,true,"D3ZCR4|D3ZCR4_RAT",3.18,2.56,2,2,"",7995531.0,6852955.0,4334580.5,5391634.0,5490734.0,5219196.0,1.00:0.86:0.54:0.67:0.69:0.65,6394355.5,5367188.0,1.00:0.84,93970,"Protein phosphatase 4, regulatory subunit 3B OS=Rattus norvegicus OX=10116 GN=Ppp4r3b PE=1 SV=1"
761,false,"Q5BKC3|Q5BKC3_RAT",26.41,53.27,10,10,"Carbamidomethylation",1.02535216E8,1.03950704E8,1.03793024E8,9.7594984E7,9.4369296E7,9.6238864E7,1.00:1.01:1.01:0.95:0.92:0.94,1.0342632E8,9.6067712E7,1.00:0.93,22503,"Maillard deglycase OS=Rattus norvegicus OX=10116 GN=Park7 PE=1 SV=1"
3700,true,"Q6TUD4|YIPF3_RAT",8.46,6.92,1,1,"",2144740.8,2099022.8,2342912.2,2105068.5,1912029.1,2056078.6,1.00:0.98:1.09:0.98:0.89:0.96,2195558.5,2024392.1,1.00:0.92,37973,"Protein YIPF3 OS=Rattus norvegicus OX=10116 GN=Yipf3 PE=2 SV=1"
3313,true,"A0A096MIT8|A0A096MIT8_RAT",32.35,17.19,2,2,"",6116007.0,6127382.5,6400040.0,4621212.0,4133258.8,4374090.5,1.00:1.00:1.05:0.76:0.68:0.72,6214476.5,4376187.5,1.00:0.70,15106,"Protein BEX1-like OS=Rattus norvegicus OX=10116 GN=LOC100912195 PE=3 SV=1"
803,true,"A0A0G2JX93|A0A0G2JX93_RAT",8.27,19.67,14,14,"Carbamidomethylation",6315654.0,7568766.0,8555740.0,7825858.0,9870463.0,1.0004339E7,1.00:1.20:1.35:1.24:1.56:1.58,7480053.0,9233554.0,1.00:1.23,125241,"Signal transducer and activator of transcription OS=Rattus norvegicus OX=10116 GN=Stat1 PE=1 SV=1"
656,true,"P14173|DDC_RAT",45.10,50.00,16,16,"Carbamidomethylation",3.9098136E7,3.4641576E7,3.211295E7,9300648.0,8431308.0,9217990.0,1.00:0.89:0.82:0.24:0.22:0.24,3.5284224E7,9050128.0,1.00:0.26,54053,"Aromatic-L-amino-acid decarboxylase OS=Rattus norvegicus OX=10116 GN=Ddc PE=1 SV=1"
790,false,"Q4KLN6|RIR2_RAT",21.07,36.15,11,11,"Carbamidomethylation; Phosphorylation (STY)",8432816.0,8606415.0,8587966.0,9484633.0,9033609.0,9182098.0,1.00:1.02:1.02:1.12:1.07:1.09,8542399.0,9233447.0,1.00:1.08,45039,"Ribonucleoside-diphosphate reductase subunit M2 OS=Rattus norvegicus OX=10116 GN=Rrm2 PE=2 SV=1"
2153,true,"B0BN94|F136A_RAT",8.74,39.86,4,4,"Carbamidomethylation",8814976.0,7430482.0,6962841.0,6867350.5,6700385.5,6641645.0,1.00:0.84:0.79:0.78:0.76:0.75,7736100.0,6736460.0,1.00:0.87,15625,"Protein FAM136A OS=Rattus norvegicus OX=10116 GN=Fam136a PE=1 SV=1"
3747,true,"Q2M2S1|Q2M2S1_RAT",3.91,4.46,1,1,"",133468.64,78771.53,89740.03,108859.266,117642.34,115072.91,1.00:0.59:0.67:0.82:0.88:0.86,100660.07,113858.17,1.00:1.13,37858,"Torsin OS=Rattus norvegicus OX=10116 GN=Tor1b PE=1 SV=1"
1693,true,"Q3ZAU6|Q3ZAU6_RAT",31.79,21.71,7,7,"Carbamidomethylation",4382723.5,4236986.0,4052362.2,3280307.5,3241332.5,3095775.2,1.00:0.97:0.92:0.75:0.74:0.71,4224024.0,3205805.0,1.00:0.76,54107,"RBR-type E3 ubiquitin transferase OS=Rattus norvegicus OX=10116 GN=Rnf14 PE=1 SV=1"
4268,true,"P14882|PCCA_RAT",1.12,2.17,1,1,"",284839.47,245554.4,357842.62,334583.3,364284.28,240029.94,1.00:0.86:1.26:1.17:1.28:0.84,296078.84,312965.84,1.00:1.06,81623,"Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Rattus norvegicus OX=10116 GN=Pcca PE=1 SV=3"
3952,true,"P10686|PLCG1_RAT",8.09,1.09,1,1,"",1004543.94,881527.2,872452.8,1104637.8,950858.44,1021963.3,1.00:0.88:0.87:1.10:0.95:1.02,919508.0,1025819.8,1.00:1.12,148548,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 OS=Rattus norvegicus OX=10116 GN=Plcg1 PE=1 SV=1"
2902,true,"A0A0G2JZZ4|A0A0G2JZZ4_RAT",24.07,36.81,3,3,"",5406120.5,4332850.0,5009532.0,1771093.0,2650998.0,2255913.0,1.00:0.80:0.93:0.33:0.49:0.42,4916167.5,2226001.5,1.00:0.45,16210,"Selenoprotein M OS=Rattus norvegicus OX=10116 GN=Selenom PE=1 SV=1"
1285,true,"Q5XI28|RAVR1_RAT",19.50,21.66,9,9,"Carbamidomethylation",5761073.5,5096142.0,5070397.5,6563684.0,6394048.0,6319369.0,1.00:0.88:0.88:1.14:1.11:1.10,5309204.5,6425700.0,1.00:1.21,79289,"Ribonucleoprotein PTB-binding 1 OS=Rattus norvegicus OX=10116 GN=Raver1 PE=1 SV=1"
1094,true,"D3ZF26|D3ZF26_RAT",19.72,8.80,9,9,"Carbamidomethylation; Oxidation (M)",3946740.0,4193051.5,3762618.5,5506527.0,5683010.0,4741611.0,1.00:1.06:0.95:1.40:1.44:1.20,3967470.0,5310382.5,1.00:1.34,180013,"Tankyrase 1-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Tnks1bp1 PE=1 SV=1"
3533,true,"Q63488|S20A2_RAT",7.56,2.74,1,1,"",195263.77,327273.8,339457.94,377484.72,363393.1,383136.5,1.00:1.68:1.74:1.93:1.86:1.96,287331.84,374671.44,1.00:1.30,70748,"Sodium-dependent phosphate transporter 2 OS=Rattus norvegicus OX=10116 GN=Slc20a2 PE=1 SV=1"
4186,true,"Q9ET64|NSMA_RAT",9.20,4.03,1,1,"Carbamidomethylation",31641.871,84257.02,71519.805,95400.07,109878.7,111546.69,1.00:2.66:2.26:3.01:3.47:3.53,62472.9,105608.484,1.00:1.69,47645,"Sphingomyelin phosphodiesterase 2 OS=Rattus norvegicus OX=10116 GN=Smpd2 PE=1 SV=1"
3286,true,"D4A0Y4|D4A0Y4_RAT",7.01,8.68,2,2,"Carbamidomethylation",1925358.8,1588917.4,1651313.8,1442754.2,1289980.1,1708100.0,1.00:0.83:0.86:0.75:0.67:0.89,1721863.2,1480278.0,1.00:0.86,37427,"Oxidoreductase NAD-binding domain containing 1 (Predicted), isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Oxnad1 PE=1 SV=1"
2557,true,"B2RYS9|B2RYS9_RAT",4.47,48.00,3,3,"",9126996.0,9368831.0,9529148.0,9123390.0,7860800.0,9472465.0,1.00:1.03:1.04:1.00:0.86:1.04,9341658.0,8818885.0,1.00:0.94,14127,"Multifunctional methyltransferase subunit TRM112-like protein OS=Rattus norvegicus OX=10116 GN=Trmt112 PE=1 SV=1"
2509,true,"F1M8A5|F1M8A5_RAT",8.72,31.78,4,4,"",6773841.5,6898035.0,6256385.5,7508160.0,8111047.0,6756869.5,1.00:1.02:0.92:1.11:1.20:1.00,6642754.0,7458692.0,1.00:1.12,14661,"Huntingtin-interacting protein K OS=Rattus norvegicus OX=10116 GN=Hypk PE=1 SV=1"
2229,false,"F1M287|F1M287_RAT",13.94,1.11,1,1,"",134699.83,406112.1,190226.61,628397.2,562493.9,558103.6,1.00:3.01:1.41:4.67:4.18:4.14,243679.52,582998.25,1.00:2.39,124038,"SLIT-ROBO Rho GTPase-activating protein 1 OS=Rattus norvegicus OX=10116 GN=Srgap1 PE=1 SV=2"
1577,true,"P52631|STAT3_RAT",18.13,14.16,7,7,"Carbamidomethylation",6770901.5,6359524.0,6555760.0,7390974.0,7013543.0,7288443.0,1.00:0.94:0.97:1.09:1.04:1.08,6562062.0,7230986.5,1.00:1.10,88040,"Signal transducer and activator of transcription 3 OS=Rattus norvegicus OX=10116 GN=Stat3 PE=1 SV=1"
1770,true,"A0A0G2JU49|A0A0G2JU49_RAT",0.31,13.82,5,5,"Carbamidomethylation",3083293.8,3741417.5,3821716.8,3428530.8,3414886.2,3847521.0,1.00:1.21:1.24:1.11:1.11:1.25,3548809.2,3563646.0,1.00:1.00,51926,"Metaxin 1 OS=Rattus norvegicus OX=10116 GN=Mtx1 PE=1 SV=1"
4444,true,"D3ZML2|BRSK2_RAT",1.96,1.77,1,1,"",1688725.2,1477012.2,1506707.9,1603616.8,1593732.5,1299400.9,1.00:0.87:0.89:0.95:0.94:0.77,1557481.8,1498916.8,1.00:0.96,81455,"Serine/threonine-protein kinase BRSK2 OS=Rattus norvegicus OX=10116 GN=Brsk2 PE=1 SV=1"
2752,true,"Q6AYJ1|RECQ1_RAT",3.62,6.12,3,3,"Carbamidomethylation",1545236.0,1304067.0,1402781.8,1395762.0,1423156.1,1128962.5,1.00:0.84:0.91:0.90:0.92:0.73,1417361.5,1315960.2,1.00:0.93,69642,"ATP-dependent DNA helicase Q1 OS=Rattus norvegicus OX=10116 GN=Recql PE=1 SV=1"
720,true,"Q6AY48|Q6AY48_RAT",22.38,48.90,15,9,"Carbamidomethylation",5.9962956E7,6.5469724E7,6.2855832E7,7.1577488E7,7.2738048E7,7.1903152E7,1.00:1.09:1.05:1.19:1.21:1.20,6.276284E7,7.2072896E7,1.00:1.15,33784,"Poly(rC)-binding protein 3 OS=Rattus norvegicus OX=10116 GN=Pcbp3 PE=1 SV=1"
1271,true,"A1L1J8|A1L1J8_RAT",2.95,28.37,8,5,"",2784479.5,2190279.0,3940000.8,3498911.0,3598437.5,2858314.5,1.00:0.79:1.41:1.26:1.29:1.03,2971586.2,3318554.5,1.00:1.12,23675,"RAB5B, member RAS oncogene family OS=Rattus norvegicus OX=10116 GN=Rab5b PE=1 SV=1"
1669,true,"B0K020|CISD1_RAT",4.87,50.00,7,7,"Carbamidomethylation",6.0164116E7,6.5366812E7,5.961872E7,5.7452176E7,6.1883768E7,5.8203864E7,1.00:1.09:0.99:0.95:1.03:0.97,6.1716552E7,5.9179936E7,1.00:0.96,12097,"CDGSH iron-sulfur domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Cisd1 PE=3 SV=1"
